depth,event_id,event_type,latitude,longitude,magnitude,magnitude_type,originating_system,time
4.936,1049594,qu,63.87057,-22.32019,0.48,mlw,SIL picks,1648978684
4.974,1049595,qu,63.85221,-22.32134,0.51,mlw,SIL picks,1648981195
4.769,1049780,qu,63.91115,-22.04493,0.24,mlw,SIL picks,1648981562
1.144,1049596,qu,63.86642,-22.41149,0.29,mlw,SIL picks,1648982583
2.345,1049597,qu,63.85821,-22.72383,0.17,mlw,SIL picks,1648982674
5.062,1049598,qu,63.88578,-22.24265,0.78,mlw,SIL picks,1648982857
1.167,1049600,qu,65.70234,-16.76431,0.25,mlw,SIL picks,1648984027
11.782,1049601,qu,66.64906,-17.94899,1.76,mlw,SIL picks,1648984620
2.998,1049784,qu,65.06749,-16.40074,0.23,mlw,SIL picks,1648988741
9.679,1049606,qu,65.03101,-16.44658,0.8,mlw,SIL picks,1648989373
1.902,1049683,qu,63.84653,-22.45477,0.38,mlw,SIL picks,1648989572
5.846,1049607,qu,63.8742,-22.3016,0.36,mlw,SIL picks,1648991063
5.991,1049609,qu,63.88129,-22.40721,0.71,mlw,SIL picks,1648993330
5.737,1049613,qu,63.88462,-22.39838,2.93,mlw,SIL picks,1648993484
3.738,1049612,qu,63.88359,-22.40823,1.49,mlw,SIL picks,1648993499
5.253,1049611,qu,63.88329,-22.39989,1.46,mlw,SIL picks,1648993529
2.754,1049615,qu,63.88607,-22.39287,0.3,mlw,SIL picks,1648993546
5.761,1049617,qu,63.87998,-22.39954,1.9,mlw,SIL picks,1648993563
4.966,1049622,qu,63.8821,-22.39673,0.74,mlw,SIL picks,1648993607
5.511,1049625,qu,64.1218,-21.23643,0.42,mlw,SIL picks,1648993673
4.967,1049624,qu,63.8809,-22.4009,0.63,mlw,SIL picks,1648993703
5.418,1049629,qu,63.87426,-22.41353,0.31,mlw,SIL picks,1648993758
4.852,1049630,qu,63.88431,-22.39988,0.63,mlw,SIL picks,1648993774
4.229,1049631,qu,63.88138,-22.41076,0.31,mlw,SIL picks,1648993789
4.138,1049632,qu,63.88308,-22.40373,0.28,mlw,SIL picks,1648993825
5.391,1049634,qu,63.8814,-22.39546,2.17,mlw,SIL picks,1648993891
5.224,1049635,qu,63.88212,-22.39823,1.2,mlw,SIL picks,1648993925
4.752,1049638,qu,63.87754,-22.4024,0.62,mlw,SIL picks,1648993996
5.574,1049639,qu,63.88044,-22.40057,0.77,mlw,SIL picks,1648994012
5.568,1049641,qu,63.88398,-22.39989,1.87,mlw,SIL picks,1648994035
4.974,1049642,qu,63.88353,-22.40129,0.61,mlw,SIL picks,1648994088
5.17,1049643,qu,63.88214,-22.39954,1.26,mlw,SIL picks,1648994111
4.853,1049644,qu,63.88241,-22.39864,0.86,mlw,SIL picks,1648994135
5.386,1049645,qu,63.88004,-22.40811,0.67,mlw,SIL picks,1648994182
6.066,1049646,qu,64.1217,-21.23124,1.26,mlw,SIL picks,1648994212
4.369,1049647,qu,63.88343,-22.40581,0.33,mlw,SIL picks,1648994249
4.68,1049648,qu,63.88374,-22.39908,0.47,mlw,SIL picks,1648994308
4.883,1049649,qu,63.88117,-22.40407,0.53,mlw,SIL picks,1648994332
4.185,1049788,qu,63.88498,-22.40026,0.41,mlw,SIL picks,1648994432
5.286,1049652,qu,63.88298,-22.4023,0.53,mlw,SIL picks,1648994539
5.798,1049653,qu,63.88555,-22.39619,3.03,mlw,SIL picks,1648994595
4.363,1049654,qu,63.88168,-22.40578,0.61,mlw,SIL picks,1648994760
5.009,1049655,qu,63.88219,-22.39564,0.69,mlw,SIL picks,1648994820
5.21,1049656,qu,63.88,-22.40357,0.7,mlw,SIL picks,1648994835
5.472,1049658,qu,63.88182,-22.39678,1.54,mlw,SIL picks,1648994879
5.833,1049661,qu,63.8829,-22.40084,2.07,mlw,SIL picks,1648994960
5.862,1049660,qu,63.88189,-22.4006,1.63,mlw,SIL picks,1648994979
4.911,1049659,qu,63.88242,-22.40145,0.7,mlw,SIL picks,1648995003
5.02,1049663,qu,63.88059,-22.39841,0.65,mlw,SIL picks,1648995089
4.489,1049664,qu,63.88166,-22.39694,0.65,mlw,SIL picks,1648995115
5.275,1049666,qu,63.88099,-22.4013,0.97,mlw,SIL picks,1648995133
4.944,1049668,qu,63.8803,-22.40039,0.74,mlw,SIL picks,1648995222
5.306,1049669,qu,63.88216,-22.4032,0.51,mlw,SIL picks,1648995242
5.537,1049672,qu,63.8807,-22.40425,0.6,mlw,SIL picks,1648995277
4.167,1049671,qu,63.88619,-22.40284,0.33,mlw,SIL picks,1648995316
4.962,1049673,qu,63.88075,-22.39746,0.58,mlw,SIL picks,1648995439
2.549,1049675,qu,65.70662,-16.7951,0.61,mlw,SIL picks,1648995462
5.879,1049679,qu,63.88426,-22.39767,3.3,mlw,SIL picks,1648995557
4.533,1049677,qu,63.87885,-22.40326,1.84,mlw,SIL picks,1648995585
5.081,1049678,qu,63.88332,-22.39654,2.12,mlw,SIL picks,1648995613
5.501,1049680,qu,63.87822,-22.39976,1.66,mlw,SIL picks,1648995668
5.206,1049681,qu,63.87468,-22.40043,0.85,mlw,SIL picks,1648995685
4.82,1049685,qu,63.87768,-22.39717,1.14,mlw,SIL picks,1648995706
4.928,1049686,qu,63.87766,-22.39727,0.83,mlw,SIL picks,1648995748
4.991,1049687,qu,63.88073,-22.39903,1.26,mlw,SIL picks,1648995826
5.43,1049688,qu,63.87156,-22.40867,0.6,mlw,SIL picks,1648995843
6.72,1049689,qu,63.88553,-22.3881,0.64,mlw,SIL picks,1648995858
10.78,1049692,qu,63.88961,-22.36313,0.6,mlw,SIL picks,1648995876
5.259,1049691,qu,63.87747,-22.40553,0.6,mlw,SIL picks,1648995904
4.462,1049693,qu,63.87907,-22.39341,0.78,mlw,SIL picks,1648995948
3.763,1049697,qu,63.87789,-22.42389,0.51,mlw,SIL picks,1648996096
4.682,1049695,qu,63.87982,-22.3955,1.43,mlw,SIL picks,1648996182
4.996,1049696,qu,63.87608,-22.40182,0.77,mlw,SIL picks,1648996208
5.86,1049701,qu,63.88662,-22.39952,1.0,mlw,SIL picks,1648996241
5.21,1049700,qu,63.87943,-22.4027,0.47,mlw,SIL picks,1648996275
5.208,1049703,qu,63.87949,-22.40356,0.62,mlw,SIL picks,1648996319
5.109,1049702,qu,63.88354,-22.39744,1.04,mlw,SIL picks,1648996352
5.737,1049704,qu,63.88417,-22.40437,1.32,mlw,SIL picks,1648996411
5.18,1049705,qu,63.88668,-22.4005,0.6,mlw,SIL picks,1648996437
4.408,1049807,qu,63.88314,-22.4013,0.45,mlw,SIL picks,1648996627
3.237,1049707,qu,63.88642,-22.38934,0.71,mlw,SIL picks,1648996885
5.376,1049708,qu,63.88096,-22.3962,0.57,mlw,SIL picks,1648997035
5.161,1049710,qu,63.87998,-22.40467,0.56,mlw,SIL picks,1648997055
6.306,1049711,qu,63.87819,-22.40642,0.8,mlw,SIL picks,1648997141
4.074,1049713,qu,63.88326,-22.40039,0.36,mlw,SIL picks,1648997196
6.436,1049714,qu,63.87484,-22.41015,1.02,mlw,SIL picks,1648997531
4.532,1049715,qu,63.88547,-22.40419,0.26,mlw,SIL picks,1648997569
5.258,1049716,qu,63.88154,-22.40023,0.45,mlw,SIL picks,1648997628
4.565,1049717,qu,63.88454,-22.39458,0.46,mlw,SIL picks,1648997647
5.277,1049718,qu,63.88005,-22.4009,0.73,mlw,SIL picks,1648997708
5.552,1049719,qu,63.88649,-22.39146,2.27,mlw,SIL picks,1648997830
4.093,1049721,qu,63.87796,-22.39161,0.85,mlw,SIL picks,1648997892
3.624,1049722,qu,63.88107,-22.38707,0.33,mlw,SIL picks,1648997970
4.489,1049725,qu,63.88168,-22.39657,0.39,mlw,SIL picks,1648998071
4.871,1049723,qu,63.88101,-22.39242,0.73,mlw,SIL picks,1648998164
4.477,1049726,qu,63.882,-22.39155,0.75,mlw,SIL picks,1648998205
3.672,1049727,qu,63.88029,-22.39298,0.19,mlw,SIL picks,1648998232
4.072,1049728,qu,63.8809,-22.3906,0.34,mlw,SIL picks,1648998256
4.195,1049729,qu,63.88004,-22.39706,0.74,mlw,SIL picks,1648998312
4.74,1049730,qu,63.87642,-22.39562,0.45,mlw,SIL picks,1648998382
4.305,1049731,qu,63.88098,-22.39031,0.72,mlw,SIL picks,1648998675
3.15,1049813,qu,63.88018,-22.39069,0.19,mlw,SIL picks,1648998703
4.02,1049733,qu,63.87915,-22.3885,0.43,mlw,SIL picks,1648998749
4.026,1049816,qu,63.87882,-22.39086,0.09,mlw,SIL picks,1648998842
5.361,1049734,qu,63.8806,-22.39728,0.59,mlw,SIL picks,1648999220
3.863,1049735,qu,63.88228,-22.38631,0.55,mlw,SIL picks,1648999282
4.382,1049736,qu,63.88233,-22.38715,1.16,mlw,SIL picks,1648999301
4.005,1049830,qu,63.88169,-22.3903,0.37,mlw,SIL picks,1648999331
3.868,1049738,qu,63.88088,-22.38875,0.5,mlw,SIL picks,1648999360
5.343,1049737,qu,63.8802,-22.39449,0.72,mlw,SIL picks,1648999404
5.28,1049829,qu,63.8801,-22.39305,0.31,mlw,SIL picks,1648999483
5.816,1049739,qu,63.87788,-22.38915,0.34,mlw,SIL picks,1648999627
5.023,1049789,qu,63.88343,-22.39816,0.97,mlw,SIL picks,1648999873
4.887,1049741,qu,63.8788,-22.39802,0.47,mlw,SIL picks,1648999906
4.59,1049743,qu,63.87867,-22.39609,0.54,mlw,SIL picks,1648999975
3.986,1049742,qu,63.87658,-22.39333,0.53,mlw,SIL picks,1648999996
4.414,1049747,qu,63.87986,-22.38899,0.25,mlw,SIL picks,1649000207
4.001,1049746,qu,63.88045,-22.39032,0.37,mlw,SIL picks,1649000229
3.929,1049748,qu,63.88005,-22.38779,0.25,mlw,SIL picks,1649000389
4.346,1049787,qu,63.88092,-22.39608,0.47,mlw,SIL picks,1649000643
5.346,1049827,qu,63.88372,-22.39958,1.23,mlw,SIL picks,1649000710
4.488,1049751,qu,63.87929,-22.39366,0.59,mlw,SIL picks,1649001139
3.813,1049752,qu,63.8822,-22.39162,0.5,mlw,SIL picks,1649001285
4.368,1049753,qu,63.87909,-22.39139,0.53,mlw,SIL picks,1649001315
5.913,1049817,qu,63.90667,-22.2598,0.94,mlw,SIL picks,1649001396
3.826,1049818,qu,63.88123,-22.39283,0.23,mlw,SIL picks,1649001415
5.391,1049756,qu,63.87966,-22.40244,0.44,mlw,SIL picks,1649001473
4.213,1049819,qu,63.87999,-22.39203,0.37,mlw,SIL picks,1649001619
4.208,1049758,qu,63.84132,-22.49658,0.53,mlw,SIL picks,1649001641
4.533,1049759,qu,63.8802,-22.38524,0.44,mlw,SIL picks,1649001675
3.806,1049761,qu,63.84285,-22.49673,0.14,mlw,SIL picks,1649001774
3.079,1049760,qu,63.84505,-22.50083,0.2,mlw,SIL picks,1649001807
3.842,1049762,qu,63.87749,-22.39021,0.96,mlw,SIL picks,1649001956
3.251,1049763,qu,63.87862,-22.39696,0.37,mlw,SIL picks,1649001986
4.075,1049765,qu,63.88138,-22.39528,0.37,mlw,SIL picks,1649002216
3.937,1049766,qu,63.88202,-22.39025,0.26,mlw,SIL picks,1649002248
5.262,1049767,qu,63.88242,-22.38577,1.33,mlw,SIL picks,1649002497
3.62,1049769,qu,63.87978,-22.38894,0.3,mlw,SIL picks,1649002515
4.346,1049770,qu,63.87986,-22.39103,0.54,mlw,SIL picks,1649002641
4.208,1049772,qu,63.87546,-22.39446,0.6,mlw,SIL picks,1649002683
4.148,1049773,qu,63.87922,-22.39965,0.84,mlw,SIL picks,1649002921
3.745,1049822,qu,63.87726,-22.39921,0.19,mlw,SIL picks,1649002974
4.521,1049774,qu,63.8817,-22.38841,1.15,mlw,SIL picks,1649003036
5.266,1049776,qu,63.88269,-22.3983,1.3,mlw,SIL picks,1649003101
4.426,1049824,qu,63.88326,-22.39243,0.73,mlw,SIL picks,1649003811
4.077,1049779,qu,63.87907,-22.38683,0.65,mlw,SIL picks,1649003900
3.897,1049781,qu,63.92858,-22.03208,0.99,mlw,SIL picks,1649004590
4.275,1049783,qu,63.88049,-22.39086,0.5,mlw,SIL picks,1649005167
4.911,1049826,qu,63.87905,-22.39857,0.44,mlw,SIL picks,1649005531
4.566,1049785,qu,63.87516,-22.38979,0.31,mlw,SIL picks,1649005891
3.342,1049790,qu,63.87738,-22.40276,0.26,mlw,SIL picks,1649007037
4.412,1049791,qu,63.87961,-22.39602,0.86,mlw,SIL picks,1649007474
4.316,1049792,qu,63.87766,-22.39941,0.65,mlw,SIL picks,1649008360
5.319,1049821,qu,63.88004,-22.39572,1.15,mlw,SIL picks,1649008809
4.108,1049809,qu,63.8817,-22.38,0.56,mlw,SIL picks,1649009398
4.316,1049795,qu,63.88048,-22.39137,0.39,mlw,SIL picks,1649010329
4.477,1049799,qu,63.87761,-22.39682,0.26,mlw,SIL picks,1649010913
6.659,1049825,qu,66.27202,-16.73644,0.97,mlw,SIL picks,1649011563
7.599,1049801,qu,65.70377,-16.793,0.04,mlw,SIL picks,1649012411
3.705,1049803,qu,63.92887,-22.03695,0.47,mlw,SIL picks,1649012885
3.6,1049804,qu,64.67342,-17.45464,2.39,mlw,SIL picks,1649013254
4.927,1049834,qu,63.88416,-22.39913,0.41,mlw,SIL picks,1649014065
2.808,1049811,qu,63.84542,-22.45262,0.27,mlw,SIL picks,1649014637
5.226,1049835,qu,63.88112,-22.40497,0.69,mlw,SIL picks,1649015036
4.247,1049823,qu,63.88592,-22.38805,0.3,mlw,SIL picks,1649015554
6.719,1049832,qu,63.95192,-21.81698,0.49,mlw,SIL picks,1649016555
4.416,1049837,qu,63.88149,-22.40306,0.64,mlw,SIL picks,1649017194
4.534,1049838,qu,63.88477,-22.38647,0.36,mlw,SIL picks,1649017546
21.236,1049839,qu,64.58457,-17.21953,0.28,mlw,SIL picks,1649018686
1.303,1049841,qu,65.70169,-16.73978,0.98,mlw,SIL picks,1649019197
3.408,1049842,qu,63.88609,-22.38931,0.16,mlw,SIL picks,1649019970
4.938,1049843,qu,63.88288,-22.38792,0.52,mlw,SIL picks,1649020027
5.279,1049844,qu,63.88287,-22.39195,0.82,mlw,SIL picks,1649020090
4.977,1049845,qu,63.87979,-22.40624,0.53,mlw,SIL picks,1649020136
4.736,1049846,qu,63.8839,-22.39237,0.7,mlw,SIL picks,1649020225
4.882,1049849,qu,63.88085,-22.40549,0.48,mlw,SIL picks,1649021162
4.991,1049850,qu,63.88444,-22.40418,0.87,mlw,SIL picks,1649021453
4.516,1049851,qu,63.87963,-22.39658,0.58,mlw,SIL picks,1649021857
4.184,1049852,qu,63.87769,-22.399,0.44,mlw,SIL picks,1649022686
3.993,1049853,qu,63.88033,-22.38975,0.47,mlw,SIL picks,1649023671
4.612,1049854,qu,63.88272,-22.39534,0.49,mlw,SIL picks,1649024018
5.279,1049856,qu,63.87989,-22.40524,0.37,mlw,SIL picks,1649024199
5.365,1049857,qu,63.94851,-21.32909,1.16,mlw,SIL picks,1649024367
7.313,1049858,qu,66.26263,-16.72588,2.14,mlw,SIL picks,1649025417
6.652,1049859,qu,66.20737,-17.64221,0.76,mlw,SIL picks,1649026527
5.546,1049860,qu,63.79329,-22.68365,0.57,mlw,SIL picks,1649027383
5.604,1049862,qu,63.88506,-22.38484,1.8,mlw,SIL picks,1649027906
4.488,1049863,qu,63.88171,-22.37882,0.42,mlw,SIL picks,1649027965
5.136,1049864,qu,63.88359,-22.39463,1.65,mlw,SIL picks,1649028451
4.12,1049865,qu,63.88351,-22.37965,0.16,mlw,SIL picks,1649028571
4.859,1049866,qu,63.8791,-22.38663,0.3,mlw,SIL picks,1649028626
3.245,1049867,qu,63.88144,-22.37938,0.2,mlw,SIL picks,1649028657
4.425,1049868,qu,63.88191,-22.38166,0.53,mlw,SIL picks,1649028942
2.07,1049869,qu,66.5763,-17.74918,1.02,mlw,SIL picks,1649029831
4.229,1049870,qu,63.87991,-22.39003,0.49,mlw,SIL picks,1649030170
4.992,1050180,qu,64.36657,-17.37643,0.29,mlw,SIL picks,1649030525
4.792,1049871,qu,63.88137,-22.39151,1.07,mlw,SIL picks,1649030681
5.084,1049873,qu,63.88295,-22.38319,0.71,mlw,SIL picks,1649031025
4.435,1049874,qu,63.88168,-22.38891,1.03,mlw,SIL picks,1649031103
0.042,1049876,qu,64.02517,-21.18293,0.06,mlw,SIL picks,1649031223
4.448,1050014,qu,63.89905,-22.25241,0.59,mlw,SIL picks,1649120228
9.723,1050015,qu,63.42877,-24.00768,2.49,mlw,SIL picks,1649122309
10.005,1050016,qu,63.37741,-23.92413,1.91,mlw,SIL picks,1649122694
10.005,1050018,qu,66.28653,-18.63618,1.45,mlw,SIL picks,1649127134
7.71,1050020,qu,66.28126,-18.61588,1.01,mlw,SIL picks,1649127554
0.19,1050021,qu,63.95086,-18.67124,1.58,mlw,SIL picks,1649127610
2.837,1050350,qu,63.86799,-22.41606,0.24,mlw,SIL picks,1649128600
5.042,1050022,qu,63.91503,-21.93918,0.54,mlw,SIL picks,1649133281
5.726,1050061,qu,63.86929,-22.33167,0.78,mlw,SIL picks,1649133328
5.324,1050025,qu,63.91433,-21.93877,1.15,mlw,SIL picks,1649133377
6.078,1050024,qu,63.90294,-22.26852,0.66,mlw,SIL picks,1649133436
4.621,1050351,qu,64.11379,-21.35256,0.36,mlw,SIL picks,1649135002
0.135,1050352,qu,63.55513,-19.13886,0.08,mlw,SIL picks,1649135678
3.363,1050026,qu,63.95503,-22.11678,0.42,mlw,SIL picks,1649137002
4.12,1050353,qu,63.91627,-22.06595,0.63,mlw,SIL picks,1649137321
6.834,1050361,qu,66.19928,-17.60211,0.42,mlw,SIL picks,1649137851
4.537,1050027,qu,63.86277,-22.50346,1.67,mlw,SIL picks,1649138003
3.77,1050029,qu,63.85778,-22.49364,0.63,mlw,SIL picks,1649138129
5.464,1050030,qu,63.91672,-22.05009,0.51,mlw,SIL picks,1649140270
0.135,1050031,qu,64.37735,-17.26255,1.27,mlw,SIL picks,1649141474
2.621,1050067,qu,63.88867,-22.0631,0.08,mlw,SIL picks,1649142261
1.677,1050066,qu,63.90741,-22.09984,0.28,mlw,SIL picks,1649144620
4.095,1050034,qu,63.87838,-22.4348,0.31,mlw,SIL picks,1649146496
0.865,1050036,qu,63.90943,-22.25233,0.84,mlw,SIL picks,1649147564
1.931,1050037,qu,63.90859,-22.09889,0.42,mlw,SIL picks,1649148306
10.699,1050371,qu,64.49772,-17.78176,0.49,mlw,SIL picks,1649149418
4.651,1050038,qu,63.85566,-22.49652,0.29,mlw,SIL picks,1649149517
3.893,1050039,qu,63.90239,-22.07001,0.73,mlw,SIL picks,1649151048
5.594,1050040,qu,63.925,-22.00679,0.69,mlw,SIL picks,1649152295
2.958,1050041,qu,64.04829,-21.1871,0.65,mlw,SIL picks,1649152695
9.687,1050372,qu,63.9728,-21.41364,0.48,mlw,SIL picks,1649153195
0.036,1050042,qu,63.96164,-18.68869,0.94,mlw,SIL picks,1649157997
0.082,1050043,qu,63.95938,-18.68467,0.91,mlw,SIL picks,1649158108
13.83,1050046,qu,66.54378,-17.60117,1.19,mlw,SIL picks,1649158354
9.978,1050047,qu,66.62138,-17.90296,1.21,mlw,SIL picks,1649161344
10.498,1050048,qu,66.63283,-17.90186,1.66,mlw,SIL picks,1649161415
9.563,1050049,qu,66.62051,-17.89455,1.27,mlw,SIL picks,1649161468
4.615,1050050,qu,64.0504,-21.17964,1.19,mlw,SIL picks,1649162203
11.102,1050052,qu,66.62437,-17.91172,1.45,mlw,SIL picks,1649162278
11.063,1050053,qu,66.60634,-17.96523,1.22,mlw,SIL picks,1649162439
10.877,1050054,qu,66.62306,-17.90791,1.21,mlw,SIL picks,1649162713
4.516,1050055,qu,65.11284,-16.26655,0.7,mlw,SIL picks,1649165535
4.751,1050056,qu,66.29687,-16.74135,0.65,mlw,SIL picks,1649165610
4.445,1050058,qu,63.88241,-22.36122,0.47,mlw,SIL picks,1649168314
0.135,1050369,qu,63.54401,-19.01857,0.03,mlw,SIL picks,1649168590
0.135,1050366,qu,64.01895,-21.45443,0.45,mlw,SIL picks,1649170213
8.586,1050367,qu,63.97783,-21.0712,0.36,mlw,SIL picks,1649171003
4.938,1050059,qu,63.87335,-22.30856,1.47,mlw,SIL picks,1649182818
9.956,1050062,qu,64.00197,-16.66012,0.5,mlw,SIL picks,1649183837
4.701,1050064,qu,63.87278,-22.30351,0.72,mlw,SIL picks,1649183887
3.853,1050065,qu,63.89314,-22.03982,0.96,mlw,SIL picks,1649186184
6.086,1050069,qu,63.91935,-19.64615,0.49,mlw,SIL picks,1649187600
0.171,1050364,qu,63.87831,-22.53248,0.41,mlw,SIL picks,1649188927
3.488,1050365,qu,63.88206,-22.54657,0.73,mlw,SIL picks,1649196225
9.064,1050070,qu,66.38383,-17.91199,1.71,mlw,SIL picks,1649198842
10.351,1050071,qu,64.49427,-17.6471,1.03,mlw,SIL picks,1649199292
6.457,1050074,qu,63.9766,-20.69343,1.08,mlw,SIL picks,1649201333
2.848,1050370,qu,63.911,-22.09867,0.35,mlw,SIL picks,1649202683
3.46,1050075,qu,63.873,-22.41882,0.75,mlw,SIL picks,1649204570
19.648,1050089,qu,64.59456,-17.19941,0.76,mlw,SIL picks,1649205374
3.136,1050081,qu,63.87769,-22.30935,0.91,mlw,SIL picks,1649205488
3.03,1050082,qu,63.87725,-22.29988,1.0,mlw,SIL picks,1649205534
4.569,1050083,qu,63.8781,-22.30664,0.94,mlw,SIL picks,1649205650
6.293,1050085,qu,65.11864,-16.32345,0.34,mlw,SIL picks,1649210764
5.806,1050086,qu,63.9011,-22.24776,1.03,mlw,SIL picks,1649211655
6.357,1050087,qu,63.86604,-22.29216,0.66,mlw,SIL picks,1649212952
3.627,1050088,qu,63.87102,-22.397,0.45,mlw,SIL picks,1649215234
10.204,1050090,qu,66.22269,-18.55856,0.87,mlw,SIL picks,1649219824
5.282,1050092,qu,66.2437,-16.62587,1.31,mlw,SIL picks,1649220121
3.794,1050378,qu,64.45967,-17.356,1.2,mlw,SIL picks,1649220830
2.4,1050093,qu,65.01027,-16.48644,0.47,mlw,SIL picks,1649221936
4.822,1050127,qu,63.89348,-22.23651,0.47,mlw,SIL picks,1649223755
4.942,1050095,qu,63.93365,-22.06659,0.67,mlw,SIL picks,1649225969
3.855,1050097,qu,63.87509,-22.30667,1.57,mlw,SIL picks,1649226179
9.441,1050098,qu,65.14908,-16.43951,0.53,mlw,SIL picks,1649226660
4.889,1050099,qu,63.87276,-22.30724,0.7,mlw,SIL picks,1649227215
5.195,1050100,qu,63.85213,-22.68331,0.55,mlw,SIL picks,1649228415
5.031,1050103,qu,63.87292,-22.30973,2.13,mlw,SIL picks,1649229644
4.169,1050102,qu,63.87528,-22.30739,1.51,mlw,SIL picks,1649229745
3.371,1050104,qu,63.8758,-22.30865,0.9,mlw,SIL picks,1649229829
2.239,1050105,qu,63.87988,-22.30099,0.21,mlw,SIL picks,1649230121
4.116,1050106,qu,63.87432,-22.31082,0.53,mlw,SIL picks,1649230674
4.256,1050107,qu,63.87506,-22.3103,1.01,mlw,SIL picks,1649230819
3.509,1050108,qu,63.8777,-22.30786,0.65,mlw,SIL picks,1649231207
5.456,1050109,qu,63.88031,-22.30061,0.74,mlw,SIL picks,1649231483
3.214,1050110,qu,63.87612,-22.31014,0.88,mlw,SIL picks,1649231555
5.294,1050111,qu,63.93155,-22.00686,0.97,mlw,SIL picks,1649232770
24.866,1050112,qu,64.57757,-17.20237,0.83,mlw,SIL picks,1649233566
4.997,1050114,qu,63.87389,-22.31109,2.25,mlw,SIL picks,1649234312
6.861,1050115,qu,66.23567,-18.33457,0.62,mlw,SIL picks,1649234658
4.221,1050117,qu,63.86618,-22.31093,0.97,mlw,SIL picks,1649234874
4.667,1050118,qu,63.8717,-22.31017,1.59,mlw,SIL picks,1649235563
10.465,1050120,qu,66.61442,-17.829,1.17,mlw,SIL picks,1649236119
5.785,1050122,qu,63.93228,-22.02286,0.71,mlw,SIL picks,1649238763
1.73,1050123,qu,63.78902,-22.69136,0.68,mlw,SIL picks,1649239790
5.388,1050126,qu,63.90629,-22.24317,1.49,mlw,SIL picks,1649240072
3.053,1050129,qu,63.90455,-22.23512,0.16,mlw,SIL picks,1649240119
0.096,1050128,qu,63.88135,-22.41653,0.64,mlw,SIL picks,1649240374
4.097,1050130,qu,63.87642,-22.42866,0.33,mlw,SIL picks,1649240660
8.724,1050131,qu,63.93911,-21.46171,0.72,mlw,SIL picks,1649243620
8.846,1050132,qu,63.93238,-21.45394,0.57,mlw,SIL picks,1649245233
4.222,1050133,qu,63.8697,-22.32159,1.08,mlw,SIL picks,1649246065
3.339,1050134,qu,63.86863,-22.31184,0.78,mlw,SIL picks,1649246282
5.033,1050215,qu,63.91235,-22.01628,0.41,mlw,SIL picks,1649246660
3.952,1050139,qu,63.87038,-22.32124,0.71,mlw,SIL picks,1649247236
2.889,1050376,qu,65.03364,-16.69673,0.67,mlw,SIL picks,1649247876
4.181,1050150,qu,63.87212,-22.30923,1.22,mlw,SIL picks,1649251015
4.574,1050151,qu,63.93376,-22.0004,0.73,mlw,SIL picks,1649251311
7.794,1050152,qu,63.86148,-22.31469,0.49,mlw,SIL picks,1649251683
7.759,1050154,qu,63.91989,-21.87655,2.45,mlw,SIL picks,1649252501
8.71,1050155,qu,63.91428,-21.88416,0.52,mlw,SIL picks,1649252604
5.857,1050218,qu,65.01646,-16.39294,0.37,mlw,SIL picks,1649253046
7.727,1050157,qu,64.39913,-17.31306,0.76,mlw,SIL picks,1649254300
7.151,1050158,qu,65.0414,-16.51978,0.82,mlw,SIL picks,1649254340
2.464,1050160,qu,63.87221,-22.31733,0.48,mlw,SIL picks,1649256795
4.202,1050162,qu,63.87169,-22.32029,1.31,mlw,SIL picks,1649257224
7.626,1050166,qu,65.97506,-16.96688,1.19,mlw,SIL picks,1649258233
0.5,1050174,qu,63.8779,-22.40472,0.07,mlw,SIL picks,1649259208
4.789,1050177,qu,63.8833,-22.31293,0.6,mlw,SIL picks,1649260922
6.32,1050181,qu,63.84275,-22.63119,2.45,mlw,SIL picks,1649261138
5.84,1050183,qu,63.84249,-22.62848,1.23,mlw,SIL picks,1649261191
6.799,1050182,qu,63.83741,-22.62045,0.67,mlw,SIL picks,1649261212
4.168,1050187,qu,63.87158,-22.32114,0.91,mlw,SIL picks,1649261469
8.465,1050194,qu,63.9189,-21.88861,0.99,mlw,SIL picks,1649263585
8.519,1050195,qu,64.01512,-20.34998,0.97,mlw,SIL picks,1649264079
9.646,1050196,qu,66.5989,-17.7938,1.31,mlw,SIL picks,1649264362
9.164,1050197,qu,66.6267,-17.91047,1.63,mlw,SIL picks,1649265268
4.245,1050198,qu,63.87599,-22.30831,1.02,mlw,SIL picks,1649265492
4.244,1050199,qu,63.87758,-22.30782,1.23,mlw,SIL picks,1649265866
8.725,1050380,qu,65.14359,-16.3392,0.23,mlw,SIL picks,1649266015
12.895,1050203,qu,64.50533,-17.62183,1.39,mlw,SIL picks,1649267804
6.469,1050205,qu,65.04549,-16.51038,0.58,mlw,SIL picks,1649268557
9.729,1050208,qu,66.42847,-17.43062,1.28,mlw,SIL picks,1649268762
4.72,1050221,qu,63.8727,-22.29155,1.24,mlw,SIL picks,1649271137
4.148,1050222,qu,64.85648,-20.56248,1.64,mlw,SIL picks,1649271503
6.81,1050229,qu,65.05077,-16.50775,0.5,mlw,SIL picks,1649274362
